,GEOID,NAME,county,state,total_pop,ALAND,AWATER,metro,nonmetro,percent_urban,percent_rural,urban,rural,disadvantaged_county,persistent_poverty_county,percent_poc,percent_poc_bucket,poverty_rate,poverty_rate_bucket,pop_density,pop_density_bucket,med_hh_income,med_hh_income_bucket,broadband_speed,hh_int_access,transport_costs,annual_vehicle_mi_per_hh,employment_access_index,commute_time,freq_fatal_accidents,pub_transit_commute,green_commute,pub_transit_stops,avg_hh_person_trips,access_to_car,highway_miles,ghg_per_acre,ozone,pm25,diesel_pm,contaminated_sites,superfund_site,water_system_violations,energy_cost_hh,housing_cost_burden,overcrowded_housing,vacancy_rate,homelessness,incomplete_plumbing,incomplete_kitchen,housing_units,permits,transport_trade_jobs,capacity_housing,capacity_environment,capacity_transport,airports_primary,bridges,bridges_poor_condition,docks,rr_freight_route_miles,rr_pax_route_miles,rr_incident_number,rr_incident_killed,hud_pbs8,hud_hcv,hud_202,hud_ph,stations_elevated,stations_subway,intercity_km,rail_transit_km,cnw_500,age_under_18,age_over_64
39,01077,"Lauderdale County, Alabama",Lauderdale County,Alabama,92870,1730150450,133604582,1,0,0.478367748,0.956200722,0,1,0,0,0.159211801,5,0.130330423,5,139.0247806,8,48428,4,181.03945,0.775841924,28,20337,4989,0.195936922,0.000150748,2.56832E-05,0.01222519,0,7.426363636,0.933710695,1.90088E-06,5.2,56.41098038,7.642668773,0.151951131,0.000204587,0,0.000310472,0.027977654,0.404912542,0.000519305,0.149297579,0.000385844,0.064388585,0.053410497,0.487477119,0.002130711,0.019877248,0.000947561,0.005911489,0.002207387,0,0.002853451,0.071698113,4.3071E-05,0.000174437,0,0,0,0.012759772,0.006029934,0.000419942,0,0,0,0,0,0.016701853,0.197264994,0.199773877
40,01029,"Cleburne County, Alabama",Cleburne County,Alabama,14952,1450666452,2352217,0,1,0,1,0,1,0,0,0.074036918,3,0.155741042,7,26.69512254,4,46320,3,43.93438413,0.709682948,30,22384,2024,0.304829339,0.000267523,0,0.006717502,0,7.47,0.93933162,1.10878E-05,0.37,60.850315,9.097904589,0.1170972,0.000468165,0,0.003919978,0.038536545,0.389370933,0,0.1492929,0.000591523,0.083831462,0.068377314,0.458734617,0.000109241,0.002474585,0.001270733,0.003009631,0.002808989,0,0.011035313,0.109090909,0,0.001317549,0.001317549,6.68807E-05,0,0.004280364,0.000735688,0,0.002207063,0,0,0.002128411,0,0,0.225387908,0.205591225
41,01005,"Barbour County, Alabama",Barbour County,Alabama,25026,2292160151,50523213,0,1,0.340800063,0.992961915,0,1,1,1,0.547190921,9,0.285999094,10,28.27786917,4,34990,1,146.8015245,0.649967818,36,20416,1748,0.222420564,0.000239751,0.000595026,0.024991075,0,7.184444444,0.888543231,6.56887E-06,1.44,58.87035222,8.995568615,0.075371003,0,0,0.003899422,0.039690185,0.487026648,0.001501824,0.226839181,0.00035341,0.041386746,0.031931658,0.48177895,0.000421622,0.020618557,0.00255734,0.004315512,0.002597299,0,0.00771198,0.031088083,0,0.000587389,0,3.99584E-05,0,0.006313434,0.010109486,0,0.016662671,0,0,0,0,0.001929839,0.20866299,0.190881483
42,01061,"Geneva County, Alabama",Geneva County,Alabama,26383,1487908432,11567409,1,0,0.005589107,0.999841813,0,1,1,0,0.167835349,5,0.218081435,9,45.92489488,5,41569,2,156.0215663,0.715001892,31,22553,1301,0.200570529,0.000341129,0,0.007771001,0,7.528333333,0.933125236,7.81032E-06,1.06,58.04150833,8.597885114,0.074902368,3.79032E-05,0,0.008252975,0.035888184,0.445820433,0.000472947,0.180528641,0.000335233,0.065188745,0.060460429,0.488989122,0.000472082,0.022211272,0.001061289,0.002956449,0.002236289,0,0.007770155,0.03902439,0,0,0,0,0,0.001516128,0.002691127,0,0.00913467,0,0,0,0,0,0.219649016,0.203350642
43,01045,"Dale County, Alabama",Dale County,Alabama,49293,1453276164,4051341,0,1,0.495479058,0.945039217,0,1,0,0,0.318402207,7,0.183806109,8,87.84909617,7,45644,3,231.833674,0.814223138,28,20584,2039,0.128199647,0.000223155,0.000374072,0.029551649,0,7.592857143,0.949497552,6.35855E-06,1.53,57.86625214,8.787161037,0.084287748,8.11474E-05,0,0.001391166,0.031626355,0.435371301,0.000412265,0.161807265,0.000179426,0.050840136,0.029199603,0.469661007,0.000763082,0.023208163,0.00142008,0.002819873,0.002069259,2.02869E-05,0.004118232,0,0,0.001083318,0,0.00038545,2.02869E-05,0.002637291,0.007648145,0,0.009981133,0,0,0,0,0,0.229829793,0.169009799
44,01123,"Tallapoosa County, Alabama",Tallapoosa County,Alabama,40450,1855798001,128790973,0,1,0.21592312,0.986337502,0,1,0,0,0.312262052,7,0.164798516,7,56.45312932,6,48160,4,230.8822146,0.77131854,30,21497,2169,0.257379701,0.000247219,0.00283057,0.011928831,0,7.134,0.920777554,4.58838E-06,1.12,58.56417667,9.260078237,0.088225775,4.94438E-05,0,0.001983385,0.036610202,0.461586121,0.011064246,0.275027698,0.000218651,0.053046754,0.058807888,0.557849197,0.001918184,0.008059333,0.001112485,0.003807169,0.001730532,0,0.003757726,0.118421053,0,0.000818294,0,0.000222497,0,0.004375773,0.006304079,0,0.013621755,0,0,0,0,0,0.207218789,0.213844252
45,01025,"Clarke County, Alabama",Clarke County,Alabama,23866,3207494083,36657889,0,1,0,1,0,1,1,1,0.477457471,9,0.250373214,10,19.27143127,3,37345,1,123.9543381,0.633916121,36,21672,1133,0.289503744,0.000251404,0,0.002919152,0,6.971111111,0.912045479,3.35546E-06,0.65,56.44918444,9.017659665,0.069062396,0.000209503,0,0.0040476,0.031567738,0.486533958,0.00064357,0.272379614,0.000370588,0.105205651,0.082182159,0.536872538,0.000289287,0.012276879,0.001215118,0.005069974,0.00339395,0,0.006494595,0.006451613,0,0.001797536,0,0.000460907,4.19006E-05,0.003771055,0,0,0,0,0,0,0,0.010851778,0.216290958,0.198818403
46,01069,"Houston County, Alabama",Houston County,Alabama,105319,1501742235,4795415,1,0,0.656834761,0.911228074,1,1,1,0,0.341619271,8,0.175663356,8,181.640015,8,49069,4,336.1750245,0.784008647,29,20926,7004,0.101948219,0.000180404,0.000537924,0.009986669,0,7.502272727,0.93791474,2.54898E-06,5.26,58.06947923,8.801471201,0.135925716,0.000151919,0,0.00213292,0.024800361,0.445450836,0.001181379,0.167663919,8.39777E-05,0.055525336,0.040692079,0.453840238,0.003344587,0.039138237,0.001547679,0.004700007,0.002345256,0,0.002335761,0.008130081,0,0.000699779,0,0.000189899,9.49496E-06,0.003892935,0.010729308,0.000721617,0.002497175,0,0,0,0,0.0030377,0.230822549,0.177261463
47,01129,"Washington County, Alabama",Washington County,Alabama,16336,2797848584,21524393,0,1,0,1,0,1,1,0,0.347881978,8,0.148413384,6,15.12316777,3,42331,2,69.14910955,0.698284734,33,24391,913,0.357555431,0.000244858,0,0.002608534,0,7.598,0.959005146,5.59487E-06,0.08,56.605508,8.938365808,0.065243667,0.000183643,0.000122429,0.007974923,0.026850879,0.330337079,0.000343053,0.32232942,0.000541408,0.117400907,0.099965128,0.526628306,7.77921E-05,0.009427032,0.003244368,0.004285015,0.004713516,0,0.010957395,0.122905028,6.12145E-05,0.001744613,0,0.000306072,0.000122429,0,0,0,0.001836435,0,0,0,0,0.00587665,0.21296523,0.197539177
48,01089,"Madison County, Alabama",Madison County,Alabama,367686,2076137992,28784634,1,0,0.828977233,0.743031825,1,1,0,0,0.35602389,8,0.114361851,4,458.6922134,9,66887,9,455.7797815,0.88492231,21,19661,12861,0.086897815,0.000108788,0.001760679,0.011016138,0,7.917808219,0.959090669,5.01327E-07,9.49,60.39291168,8.278507274,0.217640286,4.35154E-05,5.43942E-06,0.000372449,0.01860773,0.441500033,0.000910122,0.076002438,0.000508586,0.011962218,0.019146862,0.446304727,0.007432475,0.02067797,0.001014453,0.003182063,0.00226824,2.71971E-06,0.001876601,0.02173913,0,0.000142785,1.30546E-05,7.34322E-05,1.08788E-05,0.001808608,0.004362418,0.000356282,0.004408653,0,0,0,0,0.003200857,0.218436383,0.150011151
49,01041,"Crenshaw County, Alabama",Crenshaw County,Alabama,13826,1576952763,5388562,0,1,0,1,0,1,1,1,0.293071026,7,0.145522938,6,22.70795718,4,42611,2,138.619685,0.671921772,34,24212,1145,0.276390465,0.00028931,0.008323874,0.038024972,0,7.373333333,0.927160247,1.17714E-05,0.15,58.50586833,8.760168995,0.063823145,0,0,0.00631889,0.033780394,0.337777778,0,0.266754463,0.000639697,0.129060579,0.127597308,0.494286128,0.000277009,0.023651092,0.001229567,0.002965427,0.004773615,0,0.012368002,0.029239766,0,0,0,0,0,0,0.008245335,0,0.017503255,0,0,0,0,0,0.223058007,0.192680457
50,01015,"Calhoun County, Alabama",Calhoun County,Alabama,114324,1569248376,16534047,1,0,0.635059816,0.879096603,1,1,1,0,0.282311676,7,0.157836535,7,188.6889832,8,50128,5,215.2848626,0.799650004,28,20629,4608,0.157762522,0.000183688,0.006258527,0.018732269,0,7.530357143,0.949071166,2.42063E-06,3.68,60.94419026,9.246557722,0.14846115,0.000323642,8.74707E-06,0.001607761,0.033378696,0.410675476,0.000336534,0.170321284,7.7363E-05,0.024924612,0.051412829,0.46991008,0.000719289,0.024404325,0.001434519,0.003122704,0.00217802,0,0.003271404,0.037433155,0,0.000576432,0.000256289,0.000113712,4.37353E-05,0.004076134,0.004574717,0.00080473,0.008983241,0,0,0.0004142,0,0,0.21665617,0.177084427
51,01079,"Lawrence County, Alabama",Lawrence County,Alabama,32969,1788864400,68682236,1,0,6.04723E-05,0.999998477,0,1,1,0,0.23491765,6,0.167916501,7,47.73408083,6,47125,4,111.3863058,0.67572305,29,22711,1806,0.237236999,0.000272984,0.000793966,0.007542676,0,7.62,0.944466576,5.10718E-06,0.59,57.97225364,8.095296194,0.110804875,0,0,0.000357569,0.033788064,0.355628827,0.001593499,0.181438727,0.00108688,0.088893237,0.096458619,0.465073251,3.85785E-05,0.006733598,0.000909946,0.002274864,0.001607571,0,0.006490946,0.03271028,0,0.000843216,0,0.000363978,3.03315E-05,0.004276745,0,0,0.002699506,0,0,0,0,0.002966815,0.216476084,0.180078255
52,01103,"Morgan County, Alabama",Morgan County,Alabama,119352,1501335545,50196377,1,0,0.61562457,0.903739272,1,1,0,0,0.247293719,7,0.148712564,6,205.8977412,9,52923,6,244.8636761,0.776386134,27,20867,6430,0.169657587,0.000150814,0.001730173,0.009234298,0,7.935555556,0.956583599,2.14691E-06,6.25,60.57786387,8.470759196,0.208949936,0.00017595,0,0.000223628,0.027666892,0.432582758,0.00271622,0.112157403,0.001566794,0.032250038,0.036747818,0.437763925,0.001302025,0.030422615,0.001374087,0.004340103,0.00182653,0,0.002203566,0.015209125,5.865E-05,0.00034017,0,0.00029325,1.67572E-05,0.002697902,0.004172532,0.000167572,0.007079898,0,0,0,0,0.00732915,0.229447349,0.174609558
53,01075,"Lamar County, Alabama",Lamar County,Alabama,13854,1566544672,1600679,0,1,0,1,0,1,1,0,0.140248304,5,0.176690626,8,22.90512122,4,42688,2,193.6299616,0.657432072,32,21960,1267,0.237084501,0.000216544,0.006207449,0.006407689,0,7.283333333,0.936956136,1.20322E-05,0.29,57.389565,8.694048973,0.073418506,7.21813E-05,0,0.004290172,0.038221981,0.508899676,0.000355177,0.240080972,0.000638404,0.096356275,0.095411606,0.534863577,4.54008E-05,0.017034791,0.001371445,0.003536885,0.001876714,0,0.013064819,0.033149171,0,0.002728454,0,0.000216544,0,0.003609066,0.003031615,0,0.026274,0,0,0,0,0,0.219503393,0.215605601
54,01113,"Russell County, Alabama",Russell County,Alabama,57938,1660652495,15564412,1,0,0.596488857,0.966488186,1,1,1,0,0.54958749,9,0.218354541,9,90.36181296,7,42208,2,102.8823356,0.737950536,27,19196,7364,0.158025553,0.000310677,0.003183186,0.017354903,0,7.483846154,0.916687769,3.79871E-06,5.79,60.534735,9.684027078,0.172339267,3.45197E-05,0,0.001780199,0.033077208,0.546208669,0.003629611,0.151117799,0.002148849,0.033104041,0.047219834,0.48175636,0.00677665,0.009389347,0.001950361,0.004332217,0.002502675,0,0.003538265,0.029268293,0,0.000547137,0,0.000189858,1.72598E-05,0.002588974,0.010959992,0,0.012858573,0,0,0,0,0.006837413,0.241309676,0.142928648
55,01059,"Franklin County, Alabama",Franklin County,Alabama,31587,1641945980,32539346,0,1,0.309500825,0.989037088,0,1,1,0,0.236647988,6,0.196515098,9,49.82831908,6,41174,2,177.0955755,0.632930925,35,23887,1972,0.254075981,0.000284927,0.00101412,0.007956939,0,7.444444444,0.943269493,4.06737E-06,1.21,56.82912455,7.853813081,0.080338746,6.33172E-05,0,0.002798483,0.035150816,0.349666797,0.001089226,0.217653742,0.001134433,0.088978838,0.098068456,0.445816317,0.00059995,0.010858898,0.001298002,0.004558837,0.00180454,0,0.006141767,0.051546392,0,0.000724982,0,0.000126634,0,0.005888498,0.003229177,0,0.01462627,0,0,0,0,0,0.249628012,0.165289518
56,01035,"Conecuh County, Alabama",Conecuh County,Alabama,12219,2202213384,6426488,0,1,0,1,0,1,1,1,0.499386202,9,0.165734956,7,14.37065176,3,35444,1,76.24564713,0.620719738,39,22803,1093,0.239694656,0.000409199,0.003562341,0.016030534,0,6.808,0.904689204,1.22369E-05,0.42,57.36102,8.832593589,0.08218185,8.18398E-05,0,0.020717186,0.043168417,0.228224917,0,0.36345967,0.000723827,0.212411495,0.216159933,0.589491775,0.000247606,0.051722727,0.001964154,0.007120059,0.004746706,0,0.018495785,0.084070796,0,0.003199935,0,0.001063917,0.000245519,0.007120059,0.007856617,0,0.007365578,0,0,0,0,0,0.208445863,0.226777969
57,01051,"Elmore County, Alabama",Elmore County,Alabama,81526,1601948961,99777799,1,0,0.287631995,0.967389457,0,1,0,0,0.26880995,7,0.105838561,3,131.8100548,8,62324,8,288.0437435,0.838188897,27,21925,2884,0.188181006,0.00012266,0.00077404,0.017981542,0,7.966666667,0.95351413,2.83752E-06,2.03,59.2307425,9.588181137,0.129396548,0.000110394,0,0.001348837,0.027148706,0.534670136,0,0.13217989,0.000861075,0.011155773,0.011126646,0.42111719,0.001838229,0.004820548,0.001005814,0.002183353,0.002232417,0,0.002428673,0.03030303,0,0.00019871,0,4.90641E-05,1.2266E-05,0.000650099,0.000846356,0,0.001202071,0,0,0,0,0.004622459,0.22288595,0.155054829
58,01073,"Jefferson County, Alabama",Jefferson County,Alabama,658615,2878876108,32657851,1,0,0.879290848,0.659865128,1,1,0,0,0.504083569,9,0.156643103,7,592.5328817,10,55088,6,261.5365701,0.83193392,22,18348,19901,0.139086395,0.000160944,0.008630303,0.025997457,0.002010279,7.761226994,0.922289908,4.96631E-07,10.39,66.73768862,10.13616403,0.325121941,0.000167017,3.03668E-06,0.000159288,0.02694358,0.492545104,0.000519331,0.145791306,0.000429183,0.034498502,0.046867967,0.468900648,0.002831908,0.0496709,0.00164436,0.004544385,0.002427822,1.51834E-06,0.001595773,0.027592769,6.07335E-06,0.000483439,6.36184E-05,0.000297594,4.85868E-05,0.005868375,0.012565763,0.000578487,0.009205682,0,0,0.00010259,0,0.005101935,0.228286632,0.15840362
59,01127,"Walker County, Alabama",Walker County,Alabama,63802,2048757702,36683003,1,0,0.203146521,0.978887353,0,1,1,0,0.117159337,4,0.169440847,7,80.65733944,7,45833,3,191.2564247,0.766116352,29,21323,2369,0.27385107,0.000250776,0.000630703,0.010637851,0,7.467777778,0.949292453,3.19242E-06,1.28,63.3179185,9.055043974,0.137017981,0.000156735,0,0.001183061,0.036501056,0.408396947,3.93082E-05,0.185607273,0.000138623,0.095972854,0.08656124,0.489608476,0.000243176,0.008933889,0.001128491,0.003056331,0.001927839,0,0.004278863,0.062271062,0,0.001755431,0,0.000266449,1.56735E-05,0.003401147,0,0.000423184,0.008604746,0,0,0,0,0.011144317,0.221701514,0.19388107
60,01111,"Randolph County, Alabama",Randolph County,Alabama,22732,1503618358,9283013,0,1,0,1,0,1,1,0,0.249208165,7,0.187781785,8,39.15617189,5,45141,3,145.6249511,0.7694974,31,22681,1951,0.310897436,0.000263945,0.014245014,0.018755935,0,7.315,0.953090699,8.24132E-06,0.72,59.85963,9.087643927,0.093225088,0.000175963,0,0.005204267,0.036734212,0.410590944,0.006008088,0.28747839,0.000389075,0.068741253,0.085617848,0.534356854,0,0.014253035,0.000175963,0.001099771,0.002023579,0,0.007302481,0.06626506,0,0.001354918,0,0.000131973,0,0.003739222,0.001099771,0,0.004179131,0,0,0,0,0,0.211771951,0.206405068
61,01101,"Montgomery County, Alabama",Montgomery County,Alabama,226451,2034059354,37703222,1,0,0.876359443,0.862750812,1,1,0,0,0.668153375,10,0.187627489,8,288.3458495,9,51963,5,363.7326967,0.830099094,23,17868,13493,0.080350099,0.000145727,0.004306944,0.021332168,0.008129794,7.883548387,0.922110132,1.21525E-06,10.62,59.7461431,9.66406382,0.234714099,0.00022963,4.41597E-06,0.000570645,0.028510218,0.50441344,0.000938432,0.14802547,0.000310001,0.05536678,0.054671959,0.463954675,0.00255219,0.040688714,0.000892025,0.004495454,0.001801714,4.41597E-06,0.002578924,0.01369863,4.41597E-06,0.00043983,0,9.71513E-05,8.83193E-06,0.003391462,0.013141916,0.000640315,0.005228504,0,0,0,0,0.00533839,0.235035394,0.150341575
62,01007,"Bibb County, Alabama",Bibb County,Alabama,22374,1612188713,9572302,1,0,0,1,0,1,1,1,0.255832663,7,0.180981299,8,35.94412821,5,51721,5,70.11484898,0.761675162,25,22846,1871,0.391276541,0.000223474,0,0.003453569,0,7.67,0.933737429,9.65024E-06,0.65,63.66500875,9.40055839,0.100709288,0,0,0.001159095,0.038909774,0.527188329,0.0013776,0.21413879,0.0003953,0.092346,0.068095702,0.412845267,0.000684118,0.016581747,0.000715116,0.001385537,0.001474926,0,0.005631537,0,0,0.001121838,0.000245821,8.93895E-05,0,0.002234737,0,0,0.003083937,0,0,0.000395951,0,0,0.204880665,0.164297846
63,01055,"Etowah County, Alabama",Etowah County,Alabama,102721,1385916764,35022972,1,0,0.568303105,0.882561577,1,1,1,0,0.22414112,6,0.159665274,7,191.9651034,9,44934,3,255.6651172,0.803637302,30,21197,4857,0.173659731,0.000175232,0.000563035,0.008518972,0,7.652333333,0.942370695,2.91218E-06,3.72,61.04141242,9.203518614,0.179354982,7.78809E-05,0,0.002246807,0.035662428,0.455919673,0.000206372,0.189101558,8.61016E-05,0.037088171,0.044869783,0.465386825,0.000903165,0.016705445,0.001528412,0.003037354,0.002764771,0,0.00224881,0.043290043,0,0.000580212,0,8.7616E-05,9.73511E-06,0.005344574,0.00177179,0.000992981,0.011195374,0,0,0,0,0,0.215204291,0.190204535
64,01021,"Chilton County, Alabama",Chilton County,Alabama,44147,1794438907,20592053,1,0,0.144555027,0.986689119,0,1,1,0,0.200783745,6,0.170132021,7,63.71955517,6,52141,5,107.7523804,0.749183197,25,22234,1905,0.340421803,0.000203864,0,0.00280423,0,7.776666667,0.961376896,5.03878E-06,0.88,61.793315,9.493267694,0.127589807,0.000158561,0,0.001946697,0.033264002,0.393125361,0.000641774,0.138563603,0.000200341,0.015982309,0.021510781,0.450698802,0.000838498,0.015403085,0.00056629,0.002423721,0.001721521,0,0.004281152,0.015873016,0,0.001345505,0,0.000498335,9.06064E-05,0,0,0,0.004031984,0,0,0,0,0,0.239200852,0.165764378
65,01031,"Coffee County, Alabama",Coffee County,Alabama,52238,1758565928,3907189,0,1,0.524698401,0.969202844,1,1,0,0,0.30380183,7,0.154490832,7,76.93573106,7,56799,7,245.3742263,0.83178788,26,22037,2818,0.144716341,9.57158E-05,0.000229127,0.011777106,0,7.695,0.94757155,5.43637E-06,3.53,57.9280075,8.726051729,0.08797073,0,0,0.003278786,0.027444826,0.361218739,0.000551351,0.144211384,0.000169311,0.042937417,0.042079526,0.446284314,0.002815999,0.00983958,0.001474023,0.003637199,0.002565182,0,0.004096635,0.014018692,0,8.80585E-05,0,3.82863E-05,0,0.003005475,0.004632643,0,0.006393813,0,0,0,0,0,0.23645622,0.169608331
66,01039,"Covington County, Alabama",Covington County,Alabama,37096,2669165560,34194851,0,1,0.311844557,0.988294614,0,1,1,0,0.168778305,5,0.176729473,8,35.99579251,5,42566,2,205.0465121,0.759319773,32,21923,1554,0.163911846,0.000107828,0.000275482,0.013842975,0,7.29,0.939113038,4.98659E-06,1.28,58.06326,8.623212896,0.073419559,5.39142E-05,0,0.002818795,0.033302452,0.481519862,0.000866956,0.213810098,0.00023842,0.085670844,0.092958633,0.514152469,0.000449447,0.023910934,0.000970455,0.007871469,0.003612249,0,0.009084537,0.03264095,0,0.000787147,0,5.39142E-05,0,0.007197542,0.002695708,0.001078283,0.005714902,0,0,0,0,0,0.217489756,0.211801812
67,01067,"Henry County, Alabama",Henry County,Alabama,17123,1455293386,16620066,1,0,0,1,0,1,1,0,0.307422765,7,0.152355737,6,30.48099278,4,51715,5,107.106464,0.784167175,32,23370,1444,0.171937366,5.8401E-05,0,0.001688671,0,7.19,0.921446004,1.2605E-05,1.12,57.87987333,8.827682466,0.069002575,5.8401E-05,5.8401E-05,0.00768636,0.030659982,0.537886873,0.004270897,0.287623601,0.000516524,0.100619363,0.053678148,0.537464229,0.001645554,0.032821351,0.00116802,0.003036851,0.001985633,0,0.00776733,0.007518797,0,0.001606027,0,0.000116802,0,0.004730479,0.003504059,0,0.005256088,0,0,0,0,0.004674617,0.207615488,0.225369386
68,02130,"Ketchikan Gateway Borough, Alaska",Ketchikan Gateway Borough,Alaska,13833,12579396153,4651598031,0,1,0.858546028,0.995125024,1,1,0,0,0.368249837,8,0.087660198,2,2.848113233,1,74678,10,399.8877486,0.871673901,22,21675,3950,0.023830538,7.22909E-05,0.043395116,0.115033833,0,8.3325,0.877712776,4.23401E-07,8.44,NA,NA,0.088349422,0.000361454,0,0.355276257,0.025603497,0.528450704,0.004717871,0.175509569,0.0023004,0.051812665,0.049478761,0.464613605,0.002548417,NA,0.004771199,0.010265308,0.007662835,7.22909E-05,0.006650763,0.173913043,0.001662691,0,0,0,0,0,0.007084508,0,0.005277236,0,0,0,0,0.002953317,0.216872696,0.15369045
69,02188,"Northwest Arctic Borough, Alaska",Northwest Arctic Borough,Alaska,7709,92367472817,12837268666,0,1,0,1,0,1,1,0,0.895187443,10,0.231916285,9,0.216161917,1,63750,8,147.2705061,0.783844011,18,24355,578,0.008257638,0.000129719,0.012799339,0.489677952,0,9.165,0.345961003,1.06E-07,6.72,NA,NA,0.006024396,0.001556622,0,0.648195406,0.061825526,0.262458472,0.070194986,0.345368344,0.004127828,0.31218089,0.28519329,0.355688157,0.000892216,NA,0.003242963,0.005059022,0.007134518,0.000648593,0,NA,0.000129719,0,0,0,0,0,0,0,0,0,0,0,0,0.001434902,0.356077312,0.076923077
